128166625934026682,hm,1,Write,404738048,16384,3019
128166625934026774,hm,1,Write,439300096,8192,2927
128166625934026862,hm,1,Write,381259776,8192,2840
128166625934026916,hm,1,Write,476749824,16384,2785
128166625934026957,hm,1,Write,3125248,8192,2745
128166625934027058,hm,1,Write,3362816,16384,2644
128166625934027117,hm,1,Write,2977792,8192,2585
128166625934027159,hm,1,Write,381243392,8192,2543
128166625934027167,hm,1,Write,3149824,8192,2535
128166625934027201,hm,1,Write,384241664,8192,2500
128166625934027206,hm,1,Write,384184320,8192,2496
128166625934027467,hm,1,Write,383741952,8192,2234
128166625934027518,hm,1,Write,383676416,8192,2183
128166625934027586,hm,1,Write,439185408,8192,2116
128166625934027607,hm,1,Write,398471168,8192,2094
128166625934027762,hm,1,Write,3166208,8192,1940
128166625934027886,hm,1,Write,366555136,8192,1815
128166625934027909,hm,1,Write,476848128,16384,1792
128166625934180513,hm,1,Write,439209984,8192,5437
128166625934180959,hm,1,Write,2641920,8192,4992
128166625934180962,hm,1,Write,2568192,8192,4988
128166625934180966,hm,1,Write,439390208,8192,4984
128166625934181152,hm,1,Write,396341248,8192,4798
128166625934181166,hm,1,Write,455905280,8192,4784
128166625934181230,hm,1,Write,396455936,8192,4720
128166625934181363,hm,1,Write,396414976,8192,4587
128166625934181615,hm,1,Write,3510272,8192,4335
128166625934181620,hm,1,Write,369045504,8192,4331
128166625934184051,hm,1,Write,439250944,8192,1900
128166625934184136,hm,1,Write,864256,8192,1814
128166625934184231,hm,1,Write,367341568,8192,1719
128166625934184318,hm,1,Write,437637120,16384,1632
128166625934184566,hm,1,Write,439234560,8192,1384
128166625934339482,hm,1,Write,395890688,8192,2718
128166625934340433,hm,1,Write,3698688,8192,1767
128166625934340456,hm,1,Write,3592192,8192,1743
128166625934340513,hm,1,Write,367407104,8192,1686
128166625934340837,hm,1,Write,397529088,8192,1363
128166625934340957,hm,1,Write,386236416,8192,1243
128166625937586581,hm,1,Read,374034432,57344,36848
128166626015003443,hm,1,Read,438882304,65536,119489
128166626407975244,hm,1,Read,450924544,65536,113923
128166626473079441,hm,1,Read,374231040,57344,9311
128166626473612596,hm,1,Read,375369728,32768,101152
128166626583547587,hm,1,Read,375410688,57344,9207
128166626703068257,hm,1,Read,438947840,65536,19023
128166626959996540,hm,1,Read,454987776,65536,120344
128166627460473615,hm,1,Read,375648256,16384,108817
128166660319901873,hm,1,Write,438947840,8192,1507
128166660319902006,hm,1,Write,442150912,8192,1374
128166660320047407,hm,1,Write,374026240,212992,12222
128166660320052488,hm,1,Write,438882304,16384,7142
128166660320052519,hm,1,Write,2658304,8192,7110
128166660320053163,hm,1,Write,2584576,8192,6466
128166660320053179,hm,1,Write,2674688,8192,6451
128166660320057193,hm,1,Write,450924544,8192,2437
128166660330053357,hm,1,Write,375336960,98304,6208
128166660330053951,hm,1,Write,438956032,8192,5615
128166660330056260,hm,1,Write,372109312,16384,3306
128166660330056394,hm,1,Write,401444864,8192,3172
128166660330056590,hm,1,Write,439250944,8192,2976
128166660330056616,hm,1,Write,401813504,40960,2949
128166660330056677,hm,1,Write,402182144,16384,2889
128166660330057053,hm,1,Write,372092928,8192,2513
128166660330057096,hm,1,Write,3362816,8192,2470
128166660330057129,hm,1,Write,438915072,32768,2436
128166660330057135,hm,1,Write,897024,8192,2431
128166660330057139,hm,1,Write,371077120,8192,2426
128166660330057364,hm,1,Write,3207168,8192,2202
128166660330057428,hm,1,Write,401641472,16384,2138
128166660330057436,hm,1,Write,401788928,8192,2130
128166660330057474,hm,1,Write,402329600,16384,2091
128166660330057492,hm,1,Write,438980608,8192,2073
128166660330057738,hm,1,Write,373788672,24576,1828
128166660330057786,hm,1,Write,399007744,8192,1779
128166660330057889,hm,1,Write,371109888,16384,1676
128166660330057976,hm,1,Write,401600512,16384,1590
128166660330058015,hm,1,Write,371134464,8192,1550
128166660330058049,hm,1,Write,3084288,8192,1517
128166660330058119,hm,1,Write,402206720,8192,1446
128166660330058274,hm,1,Write,1675264,8192,1291
128166660330058370,hm,1,Write,3485696,8192,1195
128166660330058430,hm,1,Write,3698688,8192,1136
128166660330211143,hm,1,Write,442109952,40960,4671
128166660330211599,hm,1,Write,404516864,16384,4215
128166660330211883,hm,1,Write,404500480,8192,3931
128166660330212036,hm,1,Write,404754432,8192,3779
128166660330212087,hm,1,Write,2994176,8192,3727
128166660330213338,hm,1,Write,2330624,8192,2477
128166660330213364,hm,1,Write,3010560,8192,2451
128166660330213799,hm,1,Write,373821440,8192,2016
128166660351150768,hm,1,Write,1306624,8192,2413
128166660351151011,hm,1,Write,439332864,8192,2170
128166660351151683,hm,1,Write,439259136,16384,1497
128166660351151764,hm,1,Write,477077504,8192,1416
128166660351151954,hm,1,Write,375459840,8192,1227
128166660351152008,hm,1,Write,439308288,8192,1173
128166660351306102,hm,1,Write,375492608,49152,3327
128166660351306756,hm,1,Write,384241664,8192,2673
128166660351306930,hm,1,Write,382808064,8192,2499
128166660351307141,hm,1,Write,476291072,8192,2288
128166660351307146,hm,1,Write,544768,8192,2284
128166660351307182,hm,1,Write,371126272,8192,2248
128166660351307289,hm,1,Write,395833344,8192,2140
128166660351307333,hm,1,Write,402214912,24576,2097
128166660351307338,hm,1,Write,374239232,24576,2091
128166660351307347,hm,1,Write,442101760,8192,2082
128166660351307498,hm,1,Write,472530944,8192,1931
128166660351307522,hm,1,Write,383569920,8192,1907
128166660351307637,hm,1,Write,439169024,8192,1792
128166660351307705,hm,1,Write,472555520,8192,1724
128166660351307803,hm,1,Write,2977792,8192,1627
128166660351308053,hm,1,Write,375468032,8192,1376
128166660351308059,hm,1,Write,1413120,8192,1370
128166660351308079,hm,1,Write,880640,8192,1351
128166660351308127,hm,1,Write,382832640,8192,1302
128166660351308155,hm,1,Write,404508672,8192,1274
128166660351308281,hm,1,Write,476758016,8192,1149
128166660351308289,hm,1,Write,404492288,8192,1141
128166660351308298,hm,1,Write,401616896,8192,1131
128166660351308303,hm,1,Write,7389184,8192,1127
128166660351461386,hm,1,Write,375541760,73728,4292
128166660351461592,hm,1,Write,455053312,65536,4087
128166660351462398,hm,1,Write,375640064,49152,3280
128166660351462757,hm,1,Write,368070656,16384,2921
128166660351462767,hm,1,Write,765952,8192,2911
128166660351462797,hm,1,Write,421888,8192,2881
128166660351462843,hm,1,Write,1257472,8192,2835
128166660351462869,hm,1,Write,455823360,16384,2810
128166660351462919,hm,1,Write,472645632,8192,2759
128166660351463060,hm,1,Write,402313216,16384,2618
128166660351463060,hm,1,Write,472276992,8192,2619
128166660351463080,hm,1,Write,449069056,40960,2599
128166660351463100,hm,1,Write,503808,8192,2578
128166660351463271,hm,1,Write,375615488,24576,2408
128166660351463885,hm,1,Write,375435264,24576,1793
128166660351463926,hm,1,Write,1167360,8192,1753
128166660351463941,hm,1,Write,451710976,8192,1738
128166660351464066,hm,1,Write,455798784,8192,1612
128166660351464093,hm,1,Write,402239488,8192,1585
128166660351464138,hm,1,Write,375476224,16384,1540
128166660351464140,hm,1,Write,402198528,8192,1538
128166660351464265,hm,1,Write,386506752,8192,1413
128166660351464270,hm,1,Write,477069312,8192,1408
128166660351464303,hm,1,Write,455774208,16384,1375
128166660351464368,hm,1,Write,368119808,8192,1311
128166660351464557,hm,1,Write,1044480,8192,1121
128166660351464579,hm,1,Write,472539136,8192,1100
128166660351464626,hm,1,Write,371093504,8192,1052
128166660351620458,hm,1,Write,404738048,8192,1470
128166660351620486,hm,1,Write,404484096,8192,1441
128166660361775532,hm,1,Write,383553536,8192,2581
128166660361775686,hm,1,Write,383676416,8192,2427
128166660361775736,hm,1,Write,383488000,8192,2377
128166660361775841,hm,1,Write,3198976,8192,2271
128166660361776242,hm,1,Write,383135744,8192,1870
128166660361776370,hm,1,Write,383479808,8192,1743
128166660361776389,hm,1,Write,381341696,8192,1724
128166660361776539,hm,1,Write,439324672,8192,1574
128166660361776563,hm,1,Write,381243392,8192,1549
128166660361777032,hm,1,Write,439209984,8192,1080
128166660361932945,hm,1,Write,381259776,8192,1416
128166660545740971,hm,1,Read,396668928,65536,98464
128166660545787280,hm,1,Read,397651968,65536,52154
128166660545943322,hm,1,Read,476717056,65536,52362
128166660545943399,hm,1,Read,396537856,65536,52285
128166660545985524,hm,1,Read,396603392,65536,10160
128166660545986890,hm,1,Read,397783040,65536,8794
128166660545986927,hm,1,Read,397717504,65536,8756
128166660546097316,hm,1,Read,402378752,65536,54616
128166660546105124,hm,1,Read,455970816,65536,46808
128166660546110750,hm,1,Read,366096384,65536,41183
128166660546266837,hm,1,Read,396144640,65536,41345
128166660546271205,hm,1,Read,397914112,65536,36977
128166660546281257,hm,1,Read,366292992,65536,26924
128166660546299187,hm,1,Read,396808192,57344,8995
128166660546415411,hm,1,Read,386449408,65536,49019
128166660546434430,hm,1,Read,397455360,65536,30001
128166660546434624,hm,1,Read,398307328,65536,29806
128166660546455052,hm,1,Read,386646016,65536,9379
128166660546569577,hm,1,Read,386318336,65536,51103
128166660546571613,hm,1,Read,476258304,65536,49067
128166660546580788,hm,1,Read,7364608,65536,39891
128166660546732814,hm,1,Read,462848,65536,44115
128166660546751032,hm,1,Read,398176256,65536,25897
128166660546878368,hm,1,Read,383791104,65536,54809
128166660546890539,hm,1,Read,440127488,16384,42639
128166660547392261,hm,1,Read,397848576,65536,9663
128166660547510816,hm,1,Read,386252800,65536,47357
128166660547512772,hm,1,Read,476651520,65536,45401
128166660547516197,hm,1,Read,398958592,65536,41976
128166660547548360,hm,1,Read,384118784,65536,9813
128166660547674083,hm,1,Read,401854464,65536,40340
128166660548138433,hm,1,Read,383119360,65536,44737
128166660548157409,hm,1,Read,439275520,65536,182010
128166660548157633,hm,1,Read,382791680,65536,25537
128166660548173632,hm,1,Read,476913664,65536,9537
128166660548195965,hm,1,Read,383725568,65536,143454
128166660548196928,hm,1,Read,383660032,65536,142491
128166660548198786,hm,1,Read,476848128,65536,140632
128166660548203723,hm,1,Read,383528960,65536,135695
128166660548208007,hm,1,Read,3805184,32768,131411
128166660548281262,hm,1,Read,1708032,65536,58156
128166660548461641,hm,1,Read,2822144,65536,34026
128166660548462450,hm,1,Read,1642496,65536,33217
128166660548468749,hm,1,Read,2297856,65536,26918
128166660548478982,hm,1,Read,2101248,65536,16686
128166660548484936,hm,1,Read,2953216,65536,10731
128166660548485551,hm,1,Read,2428928,65536,10117
128166660548591622,hm,1,Read,3149824,65536,60294
128166660548613008,hm,1,Read,369897472,65536,38908
128166660548642853,hm,1,Read,3084288,65536,9063
128166660548656787,hm,1,Read,449388544,65536,151378
128166660548704047,hm,1,Read,440258560,65536,104119
128166660548710978,hm,1,Read,440143872,49152,97188
128166660548755692,hm,1,Read,439209984,65536,52474
128166660548931606,hm,1,Read,449323008,65536,32808
128166660549098317,hm,1,Read,449781760,65536,22346
128166660549110641,hm,1,Read,449519616,65536,10023
128166660549225215,hm,1,Read,476454912,65536,51697
128166660550654149,hm,1,Read,382267392,65536,29004
128166660550806064,hm,1,Read,856064,65536,33338
128166660550811962,hm,1,Read,2035712,65536,27441
128166660550943198,hm,1,Read,3477504,65536,52453
128166660550956778,hm,1,Read,2887680,65536,38874
128166660550986192,hm,1,Read,1118208,65536,9459
128166660846520479,hm,1,Read,396668928,65536,98281
128166660846578128,hm,1,Read,397651968,65536,40632
128166660846722883,hm,1,Read,396537856,65536,52126
128166660846765270,hm,1,Read,396603392,65536,9739
128166660846766241,hm,1,Read,397783040,65536,8767
128166660846766401,hm,1,Read,397717504,65536,8607
128166660846876127,hm,1,Read,366096384,65536,55130
128166660846877755,hm,1,Read,476717056,65536,53502
128166660846885619,hm,1,Read,455970816,65536,45639
128166660846909113,hm,1,Read,402378752,65536,22144
128166660847034078,hm,1,Read,396144640,65536,53428
128166660847044890,hm,1,Read,397914112,65536,42617
128166660847077772,hm,1,Read,366292992,65536,9734
128166660847078785,hm,1,Read,396808192,57344,8722
128166660847195318,hm,1,Read,386449408,65536,48438
128166660847195651,hm,1,Read,398307328,65536,48104
128166660847235048,hm,1,Read,386646016,65536,8708
128166660847351675,hm,1,Read,7364608,65536,48330
128166660847358223,hm,1,Read,397455360,65536,41782
128166660847363887,hm,1,Read,386318336,65536,36118
128166660847377672,hm,1,Read,476258304,65536,22332
128166660847515131,hm,1,Read,398176256,65536,41122
128166660847665795,hm,1,Read,440127488,16384,46707
128166660847672271,hm,1,Read,462848,65536,40231
128166660847702121,hm,1,Read,383791104,65536,10382
128166660848283296,hm,1,Read,386252800,65536,54203
128166660848290954,hm,1,Read,397848576,65536,46544
128166660848293083,hm,1,Read,398958592,65536,44415
128166660848439717,hm,1,Read,476651520,65536,54030
128166660848448023,hm,1,Read,401854464,65536,45724
128166660848484144,hm,1,Read,384118784,65536,9603
128166660849012863,hm,1,Read,476848128,65536,105880
128166660849055072,hm,1,Read,383119360,65536,63672
128166660849065551,hm,1,Read,383725568,65536,209441
128166660849065688,hm,1,Read,383660032,65536,209304
128166660849067069,hm,1,Read,476913664,65536,51675
128166660849073557,hm,1,Read,383528960,65536,201435
128166660849076523,hm,1,Read,382791680,65536,42221
128166660849089624,hm,1,Read,3805184,32768,29119
128166660849120755,hm,1,Read,439275520,65536,154238
128166660849219389,hm,1,Read,1708032,65536,55604
128166660849380357,hm,1,Read,1642496,65536,50884
128166660849392540,hm,1,Read,2101248,65536,38702
128166660849397652,hm,1,Read,2297856,65536,33589
128166660849416183,hm,1,Read,2428928,65536,15059
128166660849545836,hm,1,Read,2822144,65536,41654
128166660849553658,hm,1,Read,3084288,65536,33832
128166660849578107,hm,1,Read,3149824,65536,9384
128166660849578184,hm,1,Read,2953216,65536,9306
128166660849643825,hm,1,Read,440258560,65536,99914
128166660849646409,hm,1,Read,440143872,49152,97331
128166660849651232,hm,1,Read,449388544,65536,92508
128166660849683704,hm,1,Read,439209984,65536,60036
128166660849689152,hm,1,Read,369897472,65536,54587
128166660849852541,hm,1,Read,449323008,65536,47447
128166660850012750,hm,1,Read,449781760,65536,43487
128166660850044191,hm,1,Read,449519616,65536,12046
128166660850190344,hm,1,Read,476454912,65536,22143
128166660851575572,hm,1,Read,382267392,65536,43155
128166660851720991,hm,1,Read,2035712,65536,53986
128166660851745400,hm,1,Read,856064,65536,29576
128166660851763229,hm,1,Read,2887680,65536,11748
128166660851765324,hm,1,Read,3477504,65536,9653
128166660851765601,hm,1,Read,1118208,65536,9376
128166662076609783,hm,1,Read,396734464,65536,157353
128166662076717508,hm,1,Read,398372864,65536,49629
128166662076733373,hm,1,Read,396275712,65536,33763
128166662076735301,hm,1,Read,379572224,65536,31835
128166662116644590,hm,1,Read,2560000,65536,122291
128166662116758920,hm,1,Read,2625536,65536,7961
128166663246636242,hm,1,Read,593920,65536,123406
128166663246856620,hm,1,Read,381210624,65536,59277
128166663246861572,hm,1,Read,6320128,65536,54325
128166663247020867,hm,1,Read,383475712,53248,51280
128166663247066028,hm,1,Read,381341696,12288,6118
128166663247188955,hm,1,Read,1839104,65536,39441
128166663247193084,hm,1,Read,439144448,65536,35311
128166663268266767,hm,1,Read,386383872,65536,55244
128166663268447473,hm,1,Read,391536640,65536,30787
128166663268600815,hm,1,Read,1052672,65536,33694
128166668056748114,hm,1,Read,477044736,65536,137000
128166668057019853,hm,1,Read,476782592,65536,21510
128166668057019979,hm,1,Read,659456,65536,21384
128166668057162280,hm,1,Read,2166784,65536,35331
128166668057228223,hm,1,Read,1904640,16384,125638
128166668057240080,hm,1,Read,455905280,40960,113781
128166668057246635,hm,1,Read,485875712,65536,107226
128166668057348613,hm,1,Read,366030848,65536,161496
128166668058220604,hm,1,Read,451317760,65536,70751
128166668058248455,hm,1,Read,383987712,65536,42900
128166668058560106,hm,1,Read,396865536,65536,43747
128166668058563502,hm,1,Read,395948032,65536,40351
128166668058717681,hm,1,Read,396341248,65536,42421
128166668058732950,hm,1,Read,397520896,65536,27152
128166668058738456,hm,1,Read,396210176,65536,21646
128166668058750562,hm,1,Read,396472320,65536,9539
128166668058872936,hm,1,Read,384184320,65536,43415
128166668059027887,hm,1,Read,373698560,65536,44713
128166668059032062,hm,1,Read,395816960,65536,40537
128166668059177034,hm,1,Read,386580480,65536,51815
128166668059375677,hm,1,Read,396996608,65536,9420
128166668059491126,hm,1,Read,437637120,65536,50221
128166668061219044,hm,1,Read,439341056,65536,41041
128166668061319163,hm,1,Read,3346432,65536,97171
128166668061406715,hm,1,Read,396931072,65536,9620
128166668061453484,hm,1,Read,3674112,65536,119100
128166668061456211,hm,1,Read,3608576,65536,116373
128166668061988524,hm,1,Read,987136,65536,52807
128166668061998185,hm,1,Read,397312,65536,43146
128166668062455748,hm,1,Read,4263936,73728,54330
128166668062497453,hm,1,Read,1380352,65536,12625
128166668062764061,hm,1,Read,437309440,98304,58514
128166668062813332,hm,1,Read,1314816,65536,9244
128166668063564498,hm,1,Read,383594496,65536,39322
128166668063865124,hm,1,Read,384053248,65536,51195
128166668064178711,hm,1,Read,472522752,65536,50105
128166668064351377,hm,1,Read,382857216,65536,33688
128166668064375553,hm,1,Read,1511424,65536,9512
128166668064812673,hm,1,Read,395210752,65536,41139
128166668065116758,hm,1,Read,455315456,65536,49553
128166668065142932,hm,1,Read,437702656,65536,23379
128166668065144709,hm,1,Read,437833728,131072,21602
128166668065156368,hm,1,Read,395882496,65536,9943
128166668065256281,hm,1,Read,438161408,57344,66278
128166668065579992,hm,1,Read,399220736,57344,55066
128166668065606365,hm,1,Read,438685696,65536,28693
128166668065606772,hm,1,Read,440061952,65536,28286
128166668065606850,hm,1,Read,439865344,131072,28208
128166668066803406,hm,1,Read,402444288,65536,81643
128166668066829412,hm,1,Read,402051072,65536,55637
128166668066832131,hm,1,Read,451522560,57344,52919
128166668066908606,hm,1,Read,387145728,65536,132693
128166668066935729,hm,1,Read,403361792,90112,105569
128166668066948727,hm,1,Read,403165184,131072,92572
128166668067010233,hm,1,Read,402575360,196608,31065
128166668067141971,hm,1,Read,387604480,131072,55576
128166668067151656,hm,1,Read,389242880,65536,45892
128166668067180765,hm,1,Read,387735552,131072,16783
128166668067336617,hm,1,Read,389767168,65536,17180
128166668067337003,hm,1,Read,389373952,65536,16794
128166668067344328,hm,1,Read,390291456,65536,9469
128166668067364046,hm,1,Read,391405568,65536,145999
128166668067365595,hm,1,Read,391077888,196608,144450
128166668067379788,hm,1,Read,391929856,65536,130258
128166668067402161,hm,1,Read,391798784,65536,107885
128166668067453410,hm,1,Read,390619136,65536,56636
128166668067462395,hm,1,Read,390422528,65536,47651
128166668067739913,hm,1,Read,392388608,65536,82630
128166668067767705,hm,1,Read,392257536,65536,54839
128166668067798043,hm,1,Read,392060928,131072,24501
128166668067846937,hm,1,Read,467808256,61440,131855
128166668067884302,hm,1,Read,394354688,4096,94491
128166668067884784,hm,1,Read,394158080,65536,94008
128166668067920063,hm,1,Read,393568256,65536,58729
128166668067934196,hm,1,Read,393306112,131072,44596
128166668067938534,hm,1,Read,392454144,65536,40258
128166668067939953,hm,1,Read,392585216,131072,38840
128166668068069930,hm,1,Read,469180416,196608,221361
128166668068086566,hm,1,Read,469049344,65536,48476
128166668068089942,hm,1,Read,468787200,65536,45099
128166668068110966,hm,1,Read,468590592,65536,24076
128166668068168449,hm,1,Read,468918272,65536,122841
128166668068220075,hm,1,Read,470294528,65536,71215
128166668068357893,hm,1,Read,471146496,65536,89647
128166668068397590,hm,1,Read,471867392,131072,206198
128166668068397903,hm,1,Read,470949888,131072,49636
128166668068410904,hm,1,Read,470622208,65536,36635
